0_normal,1_benign_lesion,2_malignant
0.0028562744499645307,0.0010827540367575063,0.03353476486498695
0.00240845262938944,0.0012349012757805718,0.023235470583400697
0.0019170907512627104,0.0019540916733378337,0.013393630842803745
0.001660063863369271,0.002881756656600169,0.01007331631265909
0.001539788439669113,0.0035501699650573953,0.006594227622859921
0.0014178998114050617,0.004933401915946065,0.0040548412081009766
0.0010363449432138363,0.0075372495752345945,0.0032668031973268085
0.0007925116080576235,0.007871194891249092,0.00395409430649544
0.0006692081199010906,0.006295519621545849,0.004654467766174289
0.0015644962445267004,0.002762902070255521,0.006060039707316785
0.002597627772157384,0.00015268500055528336,0.007009390227918606
0.0041345697279573206,-0.0017590417816770647,0.00433412204577464
0.005749691393008724,-0.0036166462067714613,0.0038389644332931052
0.006503529337672446,-0.005184350581123807,0.0029247662615691527
0.005341598693685044,-0.004058856500983297,0.0033852438237186046
0.004983588405277252,-0.0031637719586842367,0.0035192158007536665
0.004342474816062135,-0.0024944994252302567,0.0021585500480209084
0.0034775647427853448,-0.0022387887986797888,0.001603890320300134
0.0026911843924237715,-0.0008698295739342012,0.004331523655660149
0.0023234946401852405,-0.0012110532115818054,0.00813001784295132
0.0016621118578986306,-0.0009369591188131021,0.01543615512289891
0.0017467569769814527,-0.0008640348705306128,0.03555319977896006
0.0022955943249864876,-0.00047253179133017667,0.05463972834757155
0.0030815518903670154,-0.0004876241923665671,0.03900395547570321
0.004560068848048113,-0.00039898343448782435,0.023977713190850892
0.004393745345275553,-2.644016447888922e-05,0.013107208454127762
0.003734422283333159,0.0005897263433633768,0.005063218316712982
0.0030412774567271177,0.0013183704710530114,-0.0009126229169367114
0.0027388055006092277,0.0021033478452481278,-0.0032419560104400814
0.002402810456113408,0.002145181473000994,-0.0026755907839101146
0.002389927549424161,0.0017536284844060764,-0.0006371068051875759
0.0022965890235327594,0.001563047062170534,0.00013582761033441854
0.002511758781842447,0.0020354482734999883,0.0005265744535407043
0.002640934904126994,0.0020847160120956855,0.0015148278510575073
0.002852284222092075,0.0021929866969429158,0.007224442069833636
0.003184697348726549,0.0027045498918082784,0.016057640004881062
0.00358576735478049,0.003297330272883401,0.023259564441701516
0.003967817101602757,0.004006194399109918,0.01911121598457802
0.0032730760324721658,0.004478842802847212,0.011238463167303129
0.0028678460715011057,0.0041100393455879534,0.004149816128658393
0.0026911174664450864,0.0037673957385292904,0.0025655204779590794
0.0026549342997897866,0.0036667261257465173,0.003164338273720317
0.0026662828112683995,0.004053747033748415,0.003575973409989167
0.002718485745927027,0.005169425929173809,0.003570511494204012
0.0022580044331511184,0.007907214265536486,0.0035571365497551735
0.0019098303040432525,0.0010921200491328345,0.003287759224349276
0.0014705734280594462,0.0012102287978655326,0.004255239413621887
0.0012418768757350195,0.0012850097988022489,0.007457939662462103
0.0011433527290482714,0.0013427206072828242,0.007484392762473965
0.001669268442756841,0.0015333647923465655,0.011624776429817324
0.0021232322549697754,0.0014230449630419787,0.017798872032364788
0.0024876811495031853,0.0014090541894749592,0.022191099620941297
0.0024876660680444593,0.0012199759483283719,0.025707956503179953
0.0019737799722641283,0.0011378024659045704,0.030188868590730358
0.0016531645427514605,0.0012765115901229953,0.036024035532974626
0.00150005585464731,0.001995784483378493,0.039992768644275624
0.0011356603019694368,0.0030496033681515003,0.04433791313155891
0.0010678707731021375,0.002816203543330083,0.03821066956311005
0.0012803795268991204,0.001362554733816288,0.02550382844986827
0.001430666393682917,-0.0003315399145401192,0.010564021672434643
0.0015422238354365929,-0.0019129937626820314,0.0016906843632458095
