gene,lfc,p,nlp
TERT,-0.02204851544737907,0.9735212598859625,0.011654559860084734
SPO11,-0.4092554636506721,0.32591460794642946,0.4868961734153489
LMOD3,1.2507969056541905,0.08024024743198552,1.0956077407780138
LYSMD3,-0.26418945527570453,0.38243419781058635,0.4174432794284399
SMYD1,-1.2708784149938708,0.0029953415328819832,2.523553651608708
BCLAF3,0.2966034080358475,0.6460768013140643,0.1897158528960171
GPRIN3,0.9305560435973774,0.0640378032883128,1.1935635742562816
WDR86,0.30835861892057037,0.5063332463623041,0.29556355545406104
TTC8,1.00832310920866,0.2512862787922243,0.5998312249271717
E2F6,-0.5091559331161355,0.4949157757040969,0.3054687026001555
UBA5,-0.23895462096499198,0.3903771538040114,0.4085156066487335
KCTD8,-0.8299208018387277,0.05029761359778882,1.2984526198326987
ANKRD46,-0.31214264837511213,0.5006270940653577,0.3004856499641914
HACD2,0.058850079367856356,0.9357350574888964,0.028847099294418907
MMD2,-0.11318706887495508,0.8746008438676804,0.05819010795743179
KCTD4,-0.027695438327356013,0.9591975018978538,0.018091960969872957
NRN1L,0.3303256524304043,0.5716332727372837,0.24288250041002887
RINL,-0.053002952490531906,0.9494758241111555,0.022516088945699366
C1orf122,0.29579169773445785,0.5679345547925406,0.24570170677140787
GOLT1A,-1.6628254709908397,0.050205801964852526,1.2992460913068202
REG3G,-0.44889356129473795,0.3832620697146746,0.41650415942742225
EMB,-0.37189277315136837,0.3850966516617919,0.41443025746433493
APOOL,0.13673627372909425,0.7977787559488989,0.09811753270029215
FOXR2,-0.048893467693154766,0.92301857208756,0.034789560432377735
SSPOP,0.6469898453237304,0.38247603331330005,0.41739577338850203
FAM120C,0.8172582290375245,0.25903985359560433,0.5866334140456085
DENND2C,-0.2565966164229467,0.7348925390770759,0.13377616172921644
GBP6,-0.10251585240341196,0.8700685367873572,0.06044653591448495
LONRF2,0.24950428683393241,0.7078007106247626,0.15008900567101288
CFAP20DC,0.4454231999005695,0.4282290738414338,0.3683238503992117
PRSS55,0.09305808197172065,0.7112616662821876,0.1479705971375735
NRK,-0.5209453365628949,0.4703283929799379,0.327598802792714
RSBN1L,-0.70527224791176,0.3272829572043148,0.4850766093722055
KANK3,-0.7533409035846194,0.2484771866529437,0.6047134788242222
OLFML1,0.1032442795907432,0.9177353489612553,0.03728253999321579
C19orf54,-0.11620684682484672,0.9178348100470509,0.037235475161010466
CXCL17,-0.0019942538410685495,0.9963072449965279,0.0016067115462771744
NKPD1,-1.190216572174543,0.02973599809595754,1.5267174797208845
VSTM1,0.012141558797559737,0.9821748814076238,0.007811176909317357
SH2D6,0.0039558473337976355,0.9949341457261963,0.0022056640725837853
ZNF621,-0.9483632589524706,0.1851735321531013,0.7324210892595187
TPRG1,0.05583438974546491,0.8812875156279605,0.05488238207609916
RPL7L1,0.09889735490862694,0.7694265572509157,0.11383282781802714
CENATAC,0.4023629408705644,0.6149071770829041,0.21119043792085662
CIBAR2,-0.6680886920719691,0.09124585694778166,1.0397868457269956
ANKRD45,0.013411421380233879,0.9854386410335456,0.0063704121660217335
ZFP69,-0.10005039189040206,0.9125830151283876,0.03972761851827939
C11orf53,-0.7369353997194706,0.15965002355785035,0.7968310130403292
SMTNL2,0.5304693647118376,0.09938028079685828,1.0026997804989806
KCNT2,-0.3462463401586189,0.34846856380674723,0.45783639455609715
PAQR9,0.4805945976238248,0.5579547863602013,0.2534009925137633
ATP13A5,0.13064717428118006,0.8513903477332408,0.06987127775525696
LRIT3,-0.08825541285913185,0.8539558722591852,0.06856457068041232
FAM174A,-0.5439859780141585,0.38212700950712314,0.41779226441747996
KLRG2,0.06685590291956518,0.9075546126603049,0.04212723156636646
ITIH6,0.20434373369780062,0.8216988623129194,0.08528731433045707
DGAT2L6,-0.38719413755231324,0.4500847027158509,0.3467057474236438
GALNT18,-0.3751517718671653,0.5976467428753498,0.2235554430217104
TBC1D10C,0.24044791163656792,0.6704948953152612,0.17360452421783049
TEX9,-0.08876394486563233,0.8944253606127298,0.04845589526040328
KIF7,1.3092790169274404,0.10710539325923725,0.9701886598520542
HDDC3,0.1570928223714792,0.7555750879938465,0.12172236960298624
MXRA7,-0.26117250171921824,0.3532896075973382,0.4518691376274581
ATP9B,0.2001381230398361,0.7710202545921471,0.1129342129450731
TEX45,-0.15247346904478587,0.7838143559706611,0.10578678645405802
ZNF699,-0.3335551289103969,0.6563511498186843,0.182863749608071
B3GNT8,0.8287709933783374,0.08543760282112955,1.068350945429758
MIGA1,0.22360289807812128,0.4327190545906239,0.36379398041634264
MIA3,-0.7346579369403561,0.13666503369106323,0.8643425872428339
RBM43,-0.8441911161768815,0.23911158897914425,0.6213993745001859
CATIP,-0.9275348554198324,0.0638610063802603,1.1947642417322162
LHFPL4,0.9633358550637106,0.10357912463483789,0.9847277636006695
C3orf62,-0.3645095659535499,0.41719455023984964,0.37966137334286904
STIMATE,0.4750098965321622,0.18036704301590836,0.7438428145984183
NRROS,-0.07117569919176106,0.8138389190879217,0.0894615453245006
C5orf34,0.34832502381554126,0.503474727529611,0.2980223244547484
SIMC1,0.292937453466263,0.6386478081335978,0.19473857400287328
GJB7,-0.26065564060463436,0.757910127463358,0.12038228969880665
VWC2,-0.3831508783766381,0.403390733534683,0.394274082377533
NAT16,-0.8650371181409042,0.17189911537379574,0.7647263582708743
SPATC1,-0.3901347642819401,0.5050821743329565,0.2966379586019685
ENHO,0.8716040298072766,0.020340934346400698,1.6916291019459082
LRRK2,0.10089944145082357,0.9046752599557558,0.04350728611925884
SLC27A1,-0.207342111084029,0.6059473535826331,0.21756510692574715
ZC3H6,-0.9995381115086432,0.12265265542364864,0.911323044902733
KLHL30,-0.3298192503952836,0.5783463247973459,0.23781201987329634
CA13,0.08790505190771247,0.889820796381899,0.050697448387525934
ENTPD8,-0.35735276056588716,0.7030686595704557,0.15300226101639197
NHLRC1,0.10551745825470107,0.8363210470375871,0.07762697352817635
BSG,-0.024432953697901817,0.9639979147072867,0.015923905549553106
C1QTNF1,-0.3327209154053255,0.35553836825381746,0.44911352511206937
RAB15,-0.34904718659313144,0.648227522627568,0.1882725335143514
KRTAP10-4,0.08585275740471202,0.8330229731767433,0.07934302141876441
KRTAP10-9,0.10234075367283597,0.685947514184056,0.16370911340736258
KRTAP10-11,-0.10985120918031202,0.8802153320376052,0.05541107094537963
KRTAP10-8,-0.10187849182476123,0.8298390860616971,0.08100611341986384
KRTAP10-3,0.8446381019412892,0.33017041380676937,0.48126184596159854
KRTAP12-3,-0.1439721818036066,0.7789099197215705,0.1085127652156765
AMIGO3,-0.0921060368744673,0.8384139083610834,0.07654152583462169
TDRD1,-0.1484933682389884,0.8603000610400793,0.06535004628519091
RAC1,-0.23695382480850108,0.6633596382454717,0.17825095642300096
FAM120AOS,0.09219591105464157,0.9054211538230603,0.043149363075463645
ZPBP2,-0.8027905996569885,0.012264403987810257,1.9113535523165095
FAM111A,0.8089956565949162,0.2643702696038261,0.5777873860736392
SIAH3,-0.7073391816052921,0.40007623557639305,0.3978572448333428
PHLDB3,0.3685909850588295,0.45736410881291434,0.339737919213496
TRIM74,-0.36175827857368087,0.6670632668449237,0.17583297397159062
PRICKLE2,-0.6975833827334291,0.03977148071875795,1.4004282396397487
TBC1D9B,0.3721951786347347,0.556990064496279,0.25415255163583184
TBC1D8B,0.41115083152169907,0.35588129140762076,0.4486948421506817
NUP43,-0.21964355902558147,0.45648808031894533,0.3405705581500395
FIBP,0.3147021697581726,0.5414590161955471,0.2664344101628005
UBE3D,-0.00853607241518146,0.9822238351277047,0.007789531272588685
MRGPRD,-0.40973654581566105,0.5069516280756936,0.29503347786985906
PYHIN1,0.23622142947387986,0.2824933112703305,0.5489918307216267
OR7C1,0.3029686599618505,0.5513433068176159,0.25857789329392206
DHX57,-0.5053901205102829,0.16226314910354772,0.7897800997557841
PTHLH,-0.38970019105681,0.4530502019555468,0.34385367166425584
NELFCD,0.8958117853077369,0.0450471222172618,1.346332948193989
STAC2,0.5735241868627803,0.28407281065604434,0.546570331736847
LHFPL3,-0.4330498061377683,0.4046994088363834,0.3928674300025132
CYSRT1,0.026342652553467304,0.9657623102786645,0.015129747328085552
TBPL2,0.19580632475980336,0.7838497898031008,0.10576715378216797
BRINP3,-0.9459781078322649,0.06969537152249054,1.1567960624900353
NDUFAF3,0.40253573635240186,0.3788058157120792,0.4215833620017215
C21orf58,-0.4987169332034628,0.4610484742375043,0.3362534108638783
MDFIC,-0.27785134992786165,0.47322703874603606,0.324930449076395
CNNM2,0.48503070672421505,0.6340931861187912,0.19784691365881837
GGTLC2,-0.41994289957523956,0.3057408265384496,0.5146465646874202
PEDS1,-0.48682148793965824,0.3776433408991369,0.4229181689471049
FAM221A,-0.412028860243673,0.2932640383789651,0.5327411892905503
CARM1,0.5965249504838467,0.08645765422101777,1.0631965519701692
CLUL1,-0.8827404385433644,0.2626209096924592,0.5806706986481627
CXCL12,-0.0405189310785659,0.9385385640237636,0.027547877759065472
BGLAP,0.3879608929788028,0.1786836197521855,0.7479152582234987
KIRREL2,0.10453707135794774,0.8128684887665943,0.0899797117526921
BPGM,0.16475086606468686,0.768785202469219,0.11419498453281476
METAP1D,-0.3814535705162667,0.5498701533594752,0.2597398529369028
UNC13D,0.6028751926130528,0.5534644625544185,0.2569102595404504
VAMP1,-0.2696703438839394,0.5804785297854593,0.23621383891961809
CCNG1,0.2443251895214667,0.7306667415645175,0.13628066038946365
CACNB1,-0.7816812974165928,0.08964184097270626,1.047489232948247
C19orf48,-0.32350783746471395,0.644515456733231,0.19076666295998526
SP6,0.00048306620694256176,0.9996313981190268,0.00016011127339725142
TOGARAM2,-0.2685430524278437,0.5985441323855465,0.2229038222919902
ARHGAP27,0.21139501005019934,0.5874640274301373,0.2310187216807345
CCDC137,-0.14283906310981162,0.7726614324012755,0.11201076513730863
NEK5,0.780094553930061,0.044703908109833275,1.3496545082697724
CENPS,0.7544797519052058,0.339822071057966,0.4687484176170637
CLDN8,-0.0598955772800656,0.9417145023197466,0.02608074143232439
HOMER2,-0.011639184374302313,0.9804821133170812,0.008560324646422908
THRA,-0.3806665275018327,0.37805878531937703,0.42244066536159375
SPEM1,-0.016592307088481605,0.9390751871708177,0.02729963450048867
ZSWIM9,0.047591974142586535,0.9300789902373116,0.03148016588971023
SVBP,-1.0100537057754795,0.07949986764429139,1.0996335943800297
PFN4,0.6460401766245901,0.11713202309376892,0.9313243555540861
C9orf50,-0.2834951649505028,0.5615777852542038,0.25059008024494467
ILDR2,0.1228564567288248,0.8114536756521645,0.09073626817649563
SLC22A25,-0.41217840107498266,0.5817743281960067,0.2352454466654436
SPG7,0.7141035157702023,0.05434067554638499,1.2648749668705825
SOCS4,-1.072988196769491,0.002170615724542022,2.663417055164949
COPE,0.8104387685563221,0.22159283207021485,0.6544442919702336
KCNRG,-0.38401110785737363,0.6433175861390595,0.19157457628693494
MOB4,-0.09308435051791734,0.7993571350692901,0.09725914416948436
UQCC1,-0.8388373154868617,0.26071004469515324,0.58384223591399
CCDC80,-0.6839667922360488,0.47052784311947865,0.32741467243784905
MPRIP,0.8361274116612367,0.30802592573459664,0.5114127285332438
MTMR2,-0.38423124705005773,0.37457403603406586,0.4264623294645941
EGFR,-0.1411880618953134,0.859955290479286,0.06552412736443039
RTN3,-0.20888443432678586,0.5121168791810767,0.29063090974577677
TEAD4,-0.20943963587015793,0.7699091496872698,0.11356051913573166
CDCP2,0.3870500215713196,0.6894907553971532,0.16147155241332234
LRRC10,-0.9549195354060569,0.028713721387776392,1.541910517937457
SLC16A13,-0.2141576723443682,0.7587279145551346,0.11991393740127583
CLEC12A,-0.42020495742596686,0.25563874172111656,0.5923733287581269
USP33,0.47851181733463244,0.4570155079687073,0.34006906270703474
TRIM41,-0.3357278460805584,0.33785203356627747,0.47127346266780606
TCF7,0.11923623905620681,0.7686528124820281,0.1142697794064672
SLC28A1,0.4894351848567113,0.25704593453855873,0.5899892605829141
ELF2,0.8330503950514789,0.07449481345436682,1.127873963044448
FOXM1,0.29945277364970607,0.6698461017528846,0.1740249657124313
ZNF254,-0.13106798730343278,0.7789300528240739,0.1085015398068086
NECTIN1,-0.2875005928504102,0.7546373874038345,0.12226168211812874
RP9,-0.2522408387808547,0.7024863218924425,0.15336212748618036
TRIM7,-0.37340620980641487,0.670386322328203,0.1736748550549631
CHCHD1,0.41912355973350934,0.034784143512080104,1.4586186857821648
FBXO33,0.06926045031623022,0.9086210519362119,0.04161720519053776
ZCCHC13,-0.3523797571193806,0.38856151307410386,0.41054021837161025
BDH1,0.2748580708833578,0.4451272288313453,0.35151583872239434
LCN15,0.09336126026660982,0.8002814176983295,0.09675726718047557
SHC4,-0.677142817976237,0.1096405866590992,0.960028649326192
INKA1,0.35753412370620447,0.6097987926222185,0.21481343985589096
FIBIN,-0.23942647585524499,0.23783533101667848,0.6237236294236858
ACSL3,-0.23370875420879028,0.735084044213941,0.13366300397471537
FBXL22,-0.5977279923499916,0.12216354786581625,0.9130583630163689
ZNF784,0.46920487965399477,0.6803246387100955,0.16728380029906964
TMEM81,-0.019592020997525706,0.9672730571856746,0.014450909072050083
ACSL5,-1.606624744580608,0.0010105691055808897,2.995433982845098
RNH1,-0.505672896372715,0.42992050231407164,0.36661184348603226
RBM12B,-0.07685263803515693,0.8788079440201642,0.056106025911145004
E2F7,0.19149969244987516,0.5421862214116766,0.26585152334887874
MBLAC1,0.012700732730807785,0.9813464445622568,0.008177646646251957
RPRML,0.23594241185210807,0.5436559182461775,0.26467587987040764
STMN1,-0.7722671690574286,0.31020572927072804,0.5083501853499933
FITM1,-0.09242983821716581,0.8184378492944351,0.08701429454562352
LURAP1L,0.7940779047760966,0.0754465449806434,1.1223606436312406
KRTAP26-1,-0.5152014803584544,0.4644861819860568,0.33302720131828084
MBLAC2,0.3035824152868131,0.6479525672099119,0.188456785106217
EZHIP,0.17706070151635764,0.7575134102906783,0.12060967442474567
FAM47A,-0.7365055238376188,0.13369023573782238,0.8739003109133169
UBL4B,-0.9311219037505666,0.06194279114356622,1.2080092292191706
ELP5,-0.07211686477214645,0.9166504311834878,0.03779625293652473
LRRN4CL,-0.3252253942645235,0.5475985226332134,0.26153773222013066
IQCF2,0.11200586185809189,0.8688746605229257,0.06104286816499744
PSMG1,0.08768712210178779,0.8588942869560632,0.06606028601378426
IER5L,0.1540554436284471,0.7378951599659922,0.1320053382889498
ASCL4,-1.0604945589040669,0.02157995902657627,1.665949384238313
SYNJ1,0.34484291245798254,0.5346544584144464,0.27192680729976887
SERTM1,-0.33080188915712594,0.5703453897497183,0.24386206461789817
PLPP6,-0.6442943495848729,0.005734871451752948,2.241476312447987
APOBEC4,-0.22805364636904324,0.6213067605325249,0.2066939207374461
NOTCH2NLA,-0.02708673760774092,0.9135877938285294,0.0392497115372899
CAMSAP2,-1.4242265520326443,0.12467813748663618,0.9042096940862315
MRFAP1L1,-1.270818594147891,0.015544520293847161,1.808422675804751
CERS6,-0.11313445306333914,0.6400407354470129,0.1937923844272608
LRR1,-0.22873800005538025,0.768120026337805,0.1145709118652095
ENTPD2,-0.42992407567677215,0.5420183982218026,0.26598597156014797
DLL3,0.19418802186496986,0.6685231627274987,0.17488354087698763
USP50,0.3034328744555036,0.662660993748987,0.17870859255684415
CLEC4C,0.18319411847711925,0.8094521183678278,0.09180883603186933
G3BP2,0.24474427767016493,0.3805011878046898,0.41964398316090595
LYPD2,0.48572346701471547,0.5251826365775841,0.2796896408521645
FAM151B,0.05623992621513345,0.9138619492715,0.03911940513908808
ZBTB18,0.08170518740867912,0.5342632107279309,0.2722447302302326
LSR,0.1323652865004191,0.7705193647462623,0.1132164420892817
SPINK6,1.046391055202304,0.18506834560284624,0.7326678573444914
FAM9B,1.2539891619246917,0.11554185292069225,0.9372606720483754
SLC24A5,-1.4677205155060178,0.040509015232612806,1.3924483143143278
SFTA2,0.46795190555494887,0.4492142715048482,0.3475464546871884
FAM180A,0.3182477235363737,0.4944372109712723,0.3058888520143856
SPACA5,-0.11018406579751697,0.8499921190758059,0.07058510094189165
PARD3B,0.26260790422806735,0.7000463524609738,0.15487320291209983
EMC10,-0.3204798355953251,0.5360174957449864,0.2708210345954805
CLYBL,0.36759370967844796,0.3191373232876677,0.49602240185474905
RASL11A,-0.12360536197162464,0.888221677070374,0.05147863206622818
TMIGD1,-0.3368876994366462,0.2557572689600788,0.5921720142164287
CTXN1,-0.11349912113329248,0.8417598558371177,0.07481178992577668
TACC2,-0.4337077327208515,0.5096455011602136,0.2927318051219842
OR2V2,-0.7395592554811621,0.07256415424841191,1.1392778621729185
CCDC18,-0.380277352089662,0.5961615770777619,0.22463601790559126
MS4A10,-0.5180813317585048,0.38757141536541717,0.41164826105070196
SNORC,1.2744079323553912,0.06320913461385534,1.199220155487774
OR10P1,0.004849851769119051,0.9879294847857538,0.005274052842883589
EEF1AKMT3,0.012819347009655636,0.9806510745282984,0.008485491460871181
BEX3,-0.42515002440310445,0.41102189602199096,0.3861350417048778
DEGS2,-0.004970754153410128,0.9942294705858225,0.002513367808255866
ARL9,-0.30729279660599307,0.7361701976484891,0.13302176806130378
MAMDC4,0.537442854313605,0.2093584833372504,0.6791094365309998
CRIP3,-0.3700439718141092,0.35141456281246797,0.4541802450659725
YY2,-0.8185858356346121,0.22825551917366352,0.6415787125113518
MS4A7,0.7145431219701471,0.26812030482785687,0.5716702955255853
RARRES1,-0.1027658328760845,0.7937411443983902,0.1003211070043675
FAM3B,-0.15464562605678012,0.8734377981469167,0.05876801785155204
C16orf74,-0.0240522907710335,0.9518119867777183,0.021448830154367035
SCGB1D4,-0.8861394566078851,0.35980782620058716,0.4439293945236402
CNOT1,0.9026981911961414,0.21849256865988442,0.6605633296083855
FAM83A,-0.47697447205091503,0.37702446259287037,0.42363047041906104
NAALADL2,-1.0622795261805642,0.09908467977478955,1.0039934898499097
SCIMP,-0.04918200679751235,0.928860534705487,0.03204948897160382
RNF216,0.6339208020432875,0.17230640650244014,0.7636985748042462
GTF2H5,-0.0805973691659243,0.9044446526204516,0.04361800458856014
EXT2,0.5408064075894362,0.2205653753603196,0.6564626626581854
LMOD2,-0.5757508202322603,0.30356881525138774,0.5177428443044011
POGZ,0.31152903300890766,0.582648456187217,0.2345933999355721
NPSR1,0.11685242445881698,0.8678984135651305,0.061531105480193575
NPHP1,-0.31898675398529974,0.5210122633245811,0.28315205437510943
OR10A4,0.03982329451594731,0.8684905283781063,0.06123491353876338
ADAM15,0.019166991329867145,0.9380822090659071,0.027759100449057033
MBNL1,-0.29812016137966174,0.4856622384122451,0.31366566281630387
EFCAB12,0.9344980785707406,0.22006425202230956,0.6574504999744151
UAP1L1,0.8115807150649506,0.10255424527748902,0.9890463571149547
BICDL1,-0.6632388403028501,0.22733473423647302,0.6433342038052862
TMEM132E,0.49340896054943456,0.5681826486776373,0.2455120330182511
TMEM207,-0.23229785618057078,0.6316611165070725,0.19951585637484578
FAM199X,0.7812770974697401,0.13191092388579154,0.8797192379117414
ACSM6,0.7414820731937006,0.1070774491745632,0.970301983232272
C2CD4A,-0.7991959712800119,0.22514577493429086,0.6475361985564339
DPY19L3,0.3085493736579911,0.6570073593189473,0.18242976576181885
CDPF1,0.21319308254917663,0.6431264757518093,0.191703611337407
GPAT2,-0.02435235978849164,0.9690113970823946,0.013671114940064785
NIPAL1,-0.5813936335454473,0.4205144571765795,0.37621906867919247
ERICH1,0.37143810137959143,0.4725497721942403,0.3255524418617892
ZNF320,0.9185899573665885,0.17193046040417553,0.7646471738450672
FAM43B,-1.3410223188823909,0.011520113188982458,1.9385432538026506
KBTBD12,0.40520073034683274,0.4817813047187054,0.3171500565897171
ZNF467,-0.2930358061748455,0.6083407520402846,0.21585308967975056
ZDHHC24,-1.042289755364697,0.14526777808135016,0.8378307060965916
ZP1,0.27824300517677625,0.7720711930385592,0.11234265132457913
RNF214,0.04977906525213656,0.9354158518853773,0.02899527465841676
TSEN54,-0.3739417784859748,0.6717623829063823,0.17278431927016352
SLC25A34,0.04731295652081502,0.9028951784546362,0.044362666144027646
PRRT3,-0.8428084928351129,0.32226215472534503,0.49179069342965165
CYP4V2,-0.21114218527232498,0.8009214090182212,0.09641009727937573
ANKRD13D,0.25808489596668627,0.634981215029344,0.19723912247144423
C1orf174,0.2403654895221358,0.7215031544460024,0.14176176581026861
GADL1,-0.13564932699106289,0.8112266872544507,0.0908577706134261
FREM2,-0.020048029292118484,0.9682741637486979,0.01400165617841276
NCKAP5,0.18634337321747296,0.4359016345133258,0.360611502492325
GPR148,-1.0993213278403724,0.09569608634801838,1.0191058230613468
AADACL2,-0.5952336133787621,0.13594431561381276,0.8666389473200747
SEPTIN14,-0.05069599887198821,0.9571442563163028,0.019022602452230714
GPR153,0.3024524875587501,0.731734042962175,0.13564673951806758
SKIDA1,0.8053334978075638,0.021540736173545735,1.6667394583896953
SH2D4B,0.35268427193708546,0.6741488005262081,0.17124423385789247
C10orf99,0.05152184147789507,0.885197918662108,0.052959615886469864
OR10W1,-0.031590471955247224,0.949411330219909,0.022545589741501493
CCDC9B,0.6728562497071564,0.23244858226928136,0.633673098284962
TNFAIP8L3,0.6472131058828008,0.2268423167353905,0.6442759259237826
SHISA6,-0.4264318585980596,0.46699837955695733,0.33068462639468577
RGS9BP,-0.8095959079755192,0.0624743117448458,1.204298519628276
KRTDAP,-0.03789075277047464,0.9481031386780198,0.0231444156974989
IGFL3,0.15739600066636844,0.7863008593665111,0.10441124968292985
ZNF324B,0.9098234580685736,0.15450643380982004,0.8110534313852591
RNF207,0.49333628069697094,0.5524775684137249,0.25768535042458307
CD164L2,-0.618792939400384,0.40404680121829234,0.39356832713285717
GBP7,0.5002351378006964,0.360805586673363,0.44272674651083405
ZNF662,-0.6745917348658915,0.044389990672297916,1.3527149462332495
TMPRSS11F,-0.05648835301648467,0.9035171634305713,0.04406359306166764
CLPSL2,-0.03107429955214667,0.9059930863245905,0.042875116431946705
GFRAL,-0.13079947522194388,0.7782012034388217,0.1089081019228758
C8orf86,-0.5734090329062994,0.3608393344991205,0.44268612682632336
ALKAL1,0.8847181005483231,0.11433302512929308,0.9418283053896709
CFAP77,0.40607680642322885,0.33349380520391547,0.47691222888609264
C1QTNF8,-1.1124767535822473,0.0455741133044414,1.3412817722776893
SLC2A7,-0.5440026012466433,0.2579585895185832,0.588450006389568
FOXI2,-0.1948827348010484,0.804838042741257,0.0942915037566783
HOATZ,-0.26849700008373734,0.7441544537967876,0.12833691462898242
C12orf76,0.1322421239667721,0.8046114156975368,0.09441381002068948
FAM174B,0.8279895242102221,0.3202181298580316,0.49455408317748356
TEX19,0.051644754800847625,0.937967249931648,0.027812325184125863
FAM177B,0.016285839625198494,0.9820169210316956,0.007881028865412145
DEFB132,0.5373701744611413,0.5988743536004412,0.22266428489257595
LCNL1,1.0739902362743543,0.03356668825321873,1.474091504873569
DUOXA2,0.4122669275231063,0.34198827235263507,0.4659887867504895
ERVFRD-1,-0.467156787089669,0.4411362597776261,0.35542724334575887
LRRC75B,0.17144992647268892,0.7940532825037031,0.10015035459942309
C11orf87,0.22026703838347822,0.7510995331665907,0.12430250794821256
ZC3H14,-0.2820924687090893,0.669304671558591,0.17437614373243648
GRIPAP1,0.06497529012955786,0.8618690756912075,0.06455870171976803
CHKA,-0.3322285621886067,0.4088940437824543,0.388389215616496
PRKAR1A,0.44957193156904307,0.46092486835258056,0.33636985968423994
ARID5A,0.7532494387147443,0.15779283901776042,0.8019127099075827
PRKCB,0.3604548326497108,0.42273905098009606,0.3739276318922667
BLOC1S3,-0.07626276617336558,0.9156764599702031,0.03825795042657646
EEF1AKMT2,-1.1057420147725554,0.08909579220886786,1.0501428062170137
PATE2,1.0159002689955887,0.06946255614345136,1.1582492391857795
ASB18,-0.37853286157276045,0.4775246581325073,0.3210041976626693
AMTN,-0.4142453347685148,0.5807244805222661,0.23602986583573116
TMEM215,-0.45742307024241,0.28150553698576924,0.550513058508135
XKRX,-0.5732861195833469,0.3981055264786237,0.40000179352237936
PKN1,0.6627710157780403,0.13534582396507097,0.8685551396489604
RFX4,-0.69481335778404,0.0703847684981512,1.1525213134843362
KRBA2,-0.04584614710286925,0.899474231800331,0.04601127383841133
ANO5,0.15159544032281191,0.5623484129009444,0.24999452621732615
PLA2G4F,-0.7677833819555744,0.28413227845494005,0.5464794260497965
TMED8,0.45715195261096364,0.4653716988246681,0.3322000314876323
SIGLEC15,-0.5547348208921379,0.5006320707335987,0.3004813327212011
ADAMTSL5,-0.9098706407251036,0.04016344761947337,1.3961690145421206
ZNF517,0.40391716515519027,0.3279342638142964,0.48421320422706404
SLC16A12,-0.1979669984330899,0.8314855549053517,0.08014529121823101
C2orf66,0.12056414230081276,0.7211361594579541,0.14198272734943868
TAFA1,0.40489755205194367,0.3464133706080027,0.46040535375281194
SLC26A1,-0.12635497861143516,0.6983357333433056,0.15593573485033682
ATP6V1H,0.15722032527707305,0.8724482675267498,0.059260315421799346
SFXN4,0.1649341818505822,0.5929523753972438,0.22698018679217546
KRT39,-0.11580131035517822,0.5486221845909496,0.260726634845539
CHCHD10,0.4224265426107524,0.5612893492725153,0.25081319864271956
PRR27,-0.33311295234245974,0.6390724744814459,0.19444988756528464
SIGLEC16,0.5437555149750409,0.2675496525276731,0.5725956087166828
PMS2,0.32524760229206295,0.7259996361086203,0.13906359698042672
MOBP,-0.5305439972098792,0.4230955173233559,0.37356157597346495
HNRNPDL,0.4703549853634847,0.12187992659659073,0.9140678160074965
INPP5F,0.49569798580905255,0.2825598792066051,0.5488895037619114
EARS2,0.2298480097251463,0.6503933832170035,0.18682388569037317
ZNF525,0.09434164716336324,0.1785591098707342,0.7482179877245486
HCG22,-0.29255062737758636,0.5861715913506951,0.2319752333533983
NBDY,0.4579246472041281,0.35789564461865386,0.4462435866884939
COL6A5,0.0021249743554640154,0.9957602666219069,0.001845207173963213
CIRBP,0.9202118515571293,0.2860122198628898,0.5436154112567964
ADPGK,1.213793262443341,0.09314666338506199,1.0308326973904889
TSEN15,-1.0139760625668637,0.3017087691659669,0.5204120668716002
CHRAC1,0.14801310647239582,0.7891543250928559,0.10283805891676788
ZNF30,-0.13505135576615784,0.8548098253589206,0.0681304946097015
TAZ,0.6952915741061721,0.36948434635327027,0.4324039562851318
RNF121,-1.2071297830943148,0.184243705940196,0.7346073394099207
CCDC197,-0.41407786557827964,0.5596631299178897,0.2520733030640395
TOM1,0.14873143551842177,0.8296338983334739,0.0811135112496733
SMIM10L2A,-0.028709305271671193,0.9544745174405348,0.02023566190906947
CCDC66,-0.36501080425909477,0.4858944736355132,0.31345804039624514
SMIM10L2B,0.6493664220377651,0.4098558993160489,0.3873688094562964
CIAO2B,0.924396692361201,0.2552119463619269,0.5930990003363292
SEC61A2,-0.24698453777178622,0.7565604860222602,0.12115634497642441
C11orf21,0.39948523718118256,0.464160059793159,0.3333322325955361
LRRC27,0.4339819705026942,0.47061653934982156,0.3273328140445247
ZNF438,0.14357076505781352,0.8309983437310585,0.0803998418105685
RAB5IF,-0.3602068590015811,0.7077817782266429,0.1501006224239719
TMEM79,0.06293449099401141,0.8955708466717126,0.04790005235928652
ZNF487,-0.9657196696611002,0.2825847247708339,0.5488513178131281
EFCAB5,0.43638371318683333,0.41609847136261463,0.38080387968890983
MROH7,-0.42824847354799533,0.44334482350969767,0.3532583579882322
LMLN,-0.060132308036683194,0.8663764641296212,0.06229335420991633
C3orf49,0.1626985715616862,0.7803081585722943,0.10773385226118617
AP5M1,-1.1037366325818947,0.06410968318612409,1.1930763692846984
HAUS1,-0.6754703224311551,0.3977385828099617,0.40040227803913875
KHDC1,0.38877709985371495,0.41730763880413796,0.37954366546772567
LRRC74B,-0.09503636009944194,0.892384084560553,0.04944818384894092
TINCR,-0.283839516935162,0.7403284622518287,0.13057555365535492
