names,scores,logfoldchanges,pvals,pvals_adj
PLK5,10.5990925,4.766673,3.008845397671663e-26,7.196760456280917e-26
BSN,15.502349,4.764251,3.3443688405379416e-54,9.088828627009517e-54
CHST11,107.85439,4.7637215,0.0,0.0
SLC35F1,19.128578,4.7574744,1.4600397979654875e-81,4.3067600872960585e-81
AC010273.1,7.7046337,4.7569976,1.3121901893219483e-14,2.872209346281012e-14
FAM178B,7.536583,4.7539105,4.824464370031967e-14,1.0504824719587376e-13
AC090517.4,20.891354,4.7516284,6.417500173146367e-97,1.9707651842035383e-96
ONECUT2,25.273409,4.750631,6.263956211795779e-141,2.1050941952239602e-140
MYO7B,6.581889,4.7437854,4.6450840372119095e-11,9.765026811338199e-11
AC004889.1,56.12643,4.742117,0.0,0.0
FAM157C,80.5484,4.7406697,0.0,0.0
AL096855.1,6.9797187,4.7392864,2.9577148182883614e-12,6.313069648287338e-12
PRKD1,142.57886,4.738082,0.0,0.0
C3orf20,7.483018,4.7377124,7.263507097562074e-14,1.5783029035394266e-13
NCALD,211.92166,4.7368193,0.0,0.0
CARMIL1,225.36232,4.736206,0.0,0.0
ZDHHC14,142.30525,4.734988,0.0,0.0
AC020913.1,7.02626,4.734487,2.1214304440993948e-12,4.5352813302146625e-12
SPDYE1,16.37448,4.733799,2.9099072472534307e-60,8.075327601860145e-60
CTNNA3,23.29676,4.732704,4.781498463288163e-120,1.5421324772924798e-119
NAALADL2,209.96487,4.732585,0.0,0.0
FRMD5,21.91402,4.730041,1.9095593751093692e-106,6.005249025237452e-106
ADCY3,120.45162,4.7282104,0.0,0.0
SPTBN4,16.035398,4.7261324,7.231890612014247e-58,1.9927006603786572e-57
AC005037.1,25.54767,4.7247553,5.82783069369277e-144,1.9713154683247135e-143
SMURF1,211.2917,4.723619,0.0,0.0
MECOM,280.6807,4.721194,0.0,0.0
AC124312.1,82.88299,4.714291,0.0,0.0
ASTN2,84.585815,4.7137938,0.0,0.0
KCNIP1,30.815268,4.712436,1.6363595916818866e-208,6.098144717613089e-208
RNF128,7.827528,4.709732,4.975566637058242e-15,1.0935433372456823e-14
SMYD3,237.29976,4.7071176,0.0,0.0
AC021086.1,13.49906,4.706802,1.5838423527660375e-41,4.1001897674393874e-41
LRRC69,78.08004,4.706759,0.0,0.0
SLC9C1,14.27625,4.7060485,3.077213374720973e-46,8.117026436401102e-46
AGBL4,73.89924,4.7054396,0.0,0.0
POTEI,12.438657,4.70464,1.611912358698646e-35,4.059335830834983e-35
AC109361.1,11.5187845,4.700985,1.0609717965489908e-30,2.6080493758504703e-30
AL109811.1,11.409361,4.698631,3.7547740186365375e-30,9.201533341936677e-30
DOCK1,243.57364,4.697264,0.0,0.0
CPNE4,20.557886,4.6921287,6.542059496914062e-94,1.9953213896289222e-93
PAX6,7.8141084,4.6873918,5.535340652498024e-15,1.2163003904179376e-14
XKR6,147.78084,4.686943,0.0,0.0
TPK1,121.03896,4.6837873,0.0,0.0
LINC01483,8.485307,4.6822615,2.151506025534136e-17,4.8300116264271733e-17
AC015813.2,43.12373,4.682062,0.0,0.0
TGM5,26.743591,4.6818485,1.4660172500734638e-157,5.066887803683214e-157
STK31,30.2644,4.68173,3.372949686893949e-201,1.2444178442526026e-200
ASMTL-AS1,39.47632,4.6762033,0.0,0.0
MCPH1-AS1,49.504696,4.6743364,0.0,0.0
SLC16A10,60.890087,4.667494,0.0,0.0
TMPRSS9,12.411588,4.664942,2.2612501702374494e-35,5.691188743468156e-35
KIZ-AS1,40.95723,4.6645055,0.0,0.0
EHMT2-AS1,7.3664236,4.662251,1.7526637455166879e-13,3.7941617480469023e-13
AC246817.1,27.378574,4.660817,4.935773715151457e-165,1.7259135323673482e-164
FSTL4,10.00399,4.6589766,1.4637768130649877e-23,3.443426216028765e-23
AC016708.1,20.418169,4.6562386,1.1530503021771466e-92,3.5066504040464614e-92
KCNG3,122.81172,4.651948,0.0,0.0
ARHGAP44,131.94698,4.651591,0.0,0.0
ASB16,9.074318,4.648883,1.1439210838306042e-19,2.6135388476222626e-19
RFX3-AS1,69.801,4.644059,0.0,0.0
MTMR8,65.0292,4.643946,0.0,0.0
LINC02254,7.8270235,4.6426134,4.995561244229593e-15,1.0978560954238289e-14
IMPG2,30.113997,4.6412296,3.1777343675412446e-199,1.1690357029213024e-198
OBSCN,142.33206,4.64066,0.0,0.0
AC007566.1,21.654364,4.639754,5.528952709293493e-104,1.7291884505977214e-103
GRID2IP,11.937609,4.63888,7.535895407371944e-33,1.8750841875606126e-32
TENM2,17.676672,4.6346188,6.343220386084477e-70,1.8147190273306977e-69
AMZ1,28.751028,4.631861,8.793425151912457e-182,3.160923246938221e-181
ADAMTS9-AS2,124.4471,4.630966,0.0,0.0
DENND1A,170.02925,4.6264467,0.0,0.0
ADAMTS9-AS1,36.59215,4.6259494,3.812419495204284e-293,1.5575643012366147e-292
LZTS1,30.174751,4.6253805,5.079919295739149e-200,1.8713824451494145e-199
AC112206.2,22.554987,4.624923,1.1997521543399081e-112,3.817334459396346e-112
ZFAND3,263.0181,4.6231294,0.0,0.0
AC013394.1,145.68175,4.6230474,0.0,0.0
NRK,14.315635,4.6184754,1.7476060839643498e-46,4.61558068683188e-46
ADAMTS14,23.437601,4.6183944,1.7687693117958524e-121,5.71713635916501e-121
LAMB4,27.449686,4.6160355,7.007983009227874e-166,2.454290064782959e-165
AL512306.3,9.427233,4.6140876,4.21051964515999e-21,9.75725065695476e-21
GBP7,7.3300877,4.6106505,2.3000188500913593e-13,4.973241315310671e-13
GLIS3,243.47362,4.609781,0.0,0.0
AL031772.1,16.369259,4.609226,3.1705451699725763e-60,8.796974431014769e-60
DNAH8,6.6012926,4.606955,4.075881428395833e-11,8.57392638413798e-11
PRICKLE2,150.2724,4.6063747,0.0,0.0
PRKCA,185.16583,4.6058936,0.0,0.0
CACNA1E,9.107263,4.6046734,8.448680455569396e-20,1.931930725204927e-19
AL590999.1,7.754724,4.6034303,8.85357134881183e-15,1.940661831431215e-14
FGF12,58.620777,4.602912,0.0,0.0
AC008937.2,12.83596,4.601532,1.0311673834660014e-37,2.6234490250496273e-37
LINC01389,8.244164,4.6011624,1.663186526345142e-16,3.70335531013211e-16
WDPCP,173.02312,4.60009,0.0,0.0
SLC22A15,52.089172,4.5990667,0.0,0.0
OGFRP1,6.71337,4.5973754,1.901802637116377e-11,4.018908821672149e-11
AC108134.1,12.234586,4.5955586,2.031385784734436e-34,5.090531417448056e-34
DOK5,50.19865,4.5942945,0.0,0.0
HLF,46.36465,4.5932975,0.0,0.0
PITPNM2,124.31699,4.5922184,0.0,0.0
AC006160.1,7.6840444,4.587318,1.541434494602536e-14,3.3709961212777076e-14
AL021707.1,33.044697,4.586555,1.8539745865164328e-239,7.164076097857924e-239
CPS1,31.882448,4.5863543,4.675723491660655e-223,1.7715436837148978e-222
CIT,122.8837,4.582899,0.0,0.0
AC027288.3,39.140877,4.58242,0.0,0.0
FAAH2,176.72728,4.58138,0.0,0.0
LHFPL5,12.270082,4.581003,1.3111941916236273e-34,3.2888443454213635e-34
ALOX12-AS1,120.45488,4.5804505,0.0,0.0
AP3B2,20.184946,4.577666,1.3277102832095435e-90,4.014671786112822e-90
AC015971.1,11.982872,4.5724916,4.3692274608795446e-33,1.0883448917737069e-32
AC022167.2,18.849272,4.572322,2.979185162807003e-79,8.72944412162044e-79
BABAM2,220.28723,4.5720296,0.0,0.0
GLIPR1L1,7.896872,4.5711794,2.8599017542329305e-15,6.295877352206533e-15
STPG4,13.468613,4.570506,2.3931897862548283e-41,6.192140049777016e-41
AC087280.2,17.301548,4.570253,4.5791031377562105e-67,1.2984531943339822e-66
TBC1D22A,220.35858,4.5691876,0.0,0.0
SLC16A14,33.29735,4.5667453,4.217156433179188e-243,1.6379406743625072e-242
ZNF586,125.07013,4.566159,0.0,0.0
AL162254.1,7.9543104,4.5661488,1.8013195339301598e-15,3.970513237064837e-15
THSD7B,35.267464,4.5628824,1.8526798095219848e-272,7.406204788843131e-272
AP003354.2,15.339275,4.5607047,4.178320392094545e-53,1.1304241976963069e-52
ZNF423,51.046062,4.5600986,0.0,0.0
TEX41,10.708003,4.5569777,9.335406787725551e-27,2.2401638423658016e-26
AC007038.1,44.875404,4.556587,0.0,0.0
AC093512.2,7.6334395,4.555631,2.2857194668796017e-14,4.990557919183338e-14
TRIO,240.64984,4.5553026,0.0,0.0
APBB1IP,64.20069,4.5543633,0.0,0.0
LRRC19,12.562188,4.5534654,3.407775509913954e-36,8.610559665248487e-36
ACER2,22.058249,4.551954,7.960734931438051e-108,2.5091312042412814e-107
CBFA2T2,226.84761,4.5516605,0.0,0.0
AC011444.1,10.58123,4.5483866,3.641466188982003e-26,8.705674915854805e-26
AL022316.1,8.656963,4.548277,4.844993344027737e-18,1.0942459154809871e-17
JPH3,12.34318,4.547897,5.301999647052782e-35,1.3328343370857977e-34
CCDC178,8.92283,4.54742,4.545233727195347e-19,1.034058825995322e-18
EFR3B,22.275908,4.5462337,6.328223192519383e-110,2.003993896783886e-109
KCNJ6,13.790583,4.545541,2.904029756069399e-43,7.566260693200048e-43
WDFY3-AS1,11.415323,4.539793,3.505986019207315e-30,8.594700908782335e-30
MEGF11,23.059067,4.5369077,1.1929978670567964e-117,3.828431538164225e-117
MBD5,221.85083,4.535588,0.0,0.0
AL391152.1,10.395086,4.5351677,2.6105153117214015e-25,6.20630522140995e-25
ACMSD,14.395407,4.5339503,5.5298868732155445e-47,1.4642894491217274e-46
PPP4R4,21.198523,4.533574,9.854292421780658e-100,3.0461347766689295e-99
AC109460.2,15.9149475,4.525737,4.990869332669029e-57,1.3707251803731068e-56
PRLR,84.773575,4.5237155,0.0,0.0
AL603832.1,8.502653,4.523259,1.8530568275964957e-17,4.163174689510386e-17
LINC01091,106.05615,4.5231204,0.0,0.0
TIMM23B,152.35733,4.5229263,0.0,0.0
MAPK8IP3,171.559,4.522269,0.0,0.0
TSHR,9.692709,4.5207906,3.2382332399296866e-22,7.551530251529942e-22
SATB2,43.871323,4.5196147,0.0,0.0
MCU,207.91399,4.5142727,0.0,0.0
FER,197.11633,4.5132136,0.0,0.0
FO393401.1,12.333941,4.512124,5.946546843503581e-35,1.4942267553493938e-34
LRGUK,77.39483,4.511415,0.0,0.0
AL117350.1,8.438759,4.5101204,3.207254044601493e-17,7.190814056418047e-17
SPIRE1,166.45456,4.5098143,0.0,0.0
PTK6,52.607906,4.509801,0.0,0.0
SLC2A13,112.991455,4.5088005,0.0,0.0
GALNT16,19.9329,4.508519,2.1097531194405178e-88,6.34171514831825e-88
NEB,42.575485,4.5083027,0.0,0.0
KIFC3,190.11455,4.507622,0.0,0.0
TFAP2E,13.106866,4.5062194,3.007735001192129e-39,7.704581417869844e-39
CCDC73,17.52412,4.504878,9.377959287740805e-69,2.6728224859278638e-68
TBC1D8,190.45363,4.5045342,0.0,0.0
DNAH14,195.93959,4.5039864,0.0,0.0
DIO1,7.5427194,4.500203,4.6027153854803766e-14,1.0024943600327152e-13
PREX2,191.11908,4.499859,0.0,0.0
PABPC3,8.171772,4.4937887,3.0389246552279153e-16,6.749356578586067e-16
AC011405.1,19.101639,4.493106,2.4468813311607307e-81,7.214098014095086e-81
KANK1,195.27849,4.4922676,0.0,0.0
SLC24A4,17.309137,4.48546,4.0138484918506125e-67,1.1382785553092154e-66
CATSPERE,48.39105,4.485263,0.0,0.0
SIPA1L3,197.6473,4.4817595,0.0,0.0
AL159163.1,46.569557,4.4782662,0.0,0.0
AL136979.1,7.7455235,4.4779305,9.518888586161385e-15,2.086031762147278e-14
PBX3,105.63376,4.4778595,0.0,0.0
AC002563.1,10.912136,4.477805,1.008581542212241e-27,2.435474114116238e-27
AL031590.1,9.276626,4.475813,1.7493143524184808e-20,4.0269140027219936e-20
ARID3A,184.09477,4.4744983,0.0,0.0
LINC02328,9.604134,4.4722476,7.6801017690684725e-22,1.787745587581523e-21
AC009495.1,13.997851,4.464341,1.606550863911398e-44,4.2058020400091834e-44
NRG2,53.655727,4.460963,0.0,0.0
PATJ,259.6437,4.460294,0.0,0.0
PHACTR3,91.10026,4.4581013,0.0,0.0
FAM217A,18.087431,4.4545555,4.0032066425548704e-73,1.1542149204710538e-72
AC133550.1,11.596648,4.452683,4.285357574771992e-31,1.0561392854533212e-30
BEAN1,19.870604,4.4497085,7.311728382540127e-88,2.194038605186566e-87
PDZD2,208.16656,4.447293,0.0,0.0
PCNX2,141.56549,4.4470506,0.0,0.0
OOEP,37.59709,4.4469433,2.39830781636939e-309,9.956703193784347e-309
OSBP2,69.85078,4.4465384,0.0,0.0
SYCP2L,12.342857,4.4464583,5.323280210247893e-35,1.3380700085854638e-34
DPF3,25.481499,4.4444695,3.1613047779968766e-143,1.0673831476589043e-142
CNTN5,34.393536,4.4422026,3.149956826331381e-259,1.2453906156321553e-258
DLGAP1,187.74217,4.4398055,0.0,0.0
AC022400.6,15.691252,4.43866,1.735984315888347e-55,4.739609545874897e-55
EPHB1,19.990953,4.438356,6.60233098873605e-89,1.988037464029525e-88
AC107214.1,18.270224,4.4350204,1.4286187005992759e-74,4.137613792535957e-74
DANT2,146.12009,4.434697,0.0,0.0
MIOX,15.482833,4.433803,4.5307371135846405e-54,1.2308433023381273e-53
WDR72,135.16716,4.4234414,0.0,0.0
SYCP2,39.48296,4.420337,0.0,0.0
ULK4,185.02815,4.4170885,0.0,0.0
PTK2,269.56573,4.416006,0.0,0.0
ISPD,111.6516,4.412841,0.0,0.0
MAGI1,252.17358,4.4116545,0.0,0.0
AC011447.3,94.47772,4.4099607,0.0,0.0
TNIK,61.369648,4.4021845,0.0,0.0
AC010809.1,9.697063,4.4021673,3.103009373429053e-22,7.236760922236608e-22
LRP1B,23.76544,4.397692,7.608544288773382e-125,2.475543332387373e-124
FTX,259.5462,4.3968973,0.0,0.0
GALNT18,64.75832,4.3949,0.0,0.0
LRRN2,50.59081,4.3941984,0.0,0.0
ACE2,17.559164,4.392421,5.061448504714021e-69,1.4435442760692006e-68
NOS1AP,125.83714,4.3912315,0.0,0.0
IPO9-AS1,33.70665,4.390114,4.618935482930416e-249,1.8073030980645975e-248
MALRD1,9.232191,4.387762,2.6515050184000008e-20,6.093777196151609e-20
CARD11,65.21874,4.3873396,0.0,0.0
XKR9,15.067228,4.3833833,2.6604315406508875e-51,7.156362123831364e-51
AC009318.1,15.1495075,4.3823028,7.633640593507536e-52,2.0567646599112914e-51
JADE3,103.61594,4.381254,0.0,0.0
C9orf147,23.579,4.380322,6.330694554800346e-123,2.0527661162101047e-122
PRICKLE2-AS3,10.712588,4.3800426,8.884289402286959e-27,2.1324316512194903e-26
AP000695.2,9.248039,4.3795123,2.286490810624816e-20,5.2585727132204684e-20
AC002310.2,9.629728,4.3785853,5.988743830725369e-22,1.394697202849528e-21
AL139423.1,9.066778,4.377275,1.2258770863586255e-19,2.8001353929587105e-19
LINC00578,10.974139,4.374523,5.08884216993812e-28,1.2307412717303249e-27
NLK,182.51697,4.3741984,0.0,0.0
PTH1R,52.65214,4.3718476,0.0,0.0
RPS6KA6,50.761967,4.370913,0.0,0.0
USP32,185.52898,4.3667026,0.0,0.0
MTM1,128.20709,4.3666425,0.0,0.0
SCART1,25.080074,4.366042,8.205463943648906e-139,2.742584609575011e-138
AP003108.2,44.191746,4.363843,0.0,0.0
ACACB,77.74776,4.3610673,0.0,0.0
CADM3,18.353474,4.3595543,3.096677295552926e-75,8.990746292171655e-75
AC073529.1,37.204193,4.3570423,5.837567736911797e-303,2.409271492257238e-302
ANKS1B,56.054134,4.356904,0.0,0.0
NPHP3-ACAD11,11.761717,4.355565,6.147111731129454e-32,1.5224709336597565e-31
PCED1B,115.1914,4.3545794,0.0,0.0
AFG1L,77.57271,4.3519354,0.0,0.0
NT5C2,236.84843,4.3497972,0.0,0.0
AJAP1,18.10207,4.348979,3.069177048690633e-73,8.855183023725881e-73
FAM83A,28.901356,4.3483853,1.1479763025272305e-183,4.135627694721132e-183
DIAPH2-AS1,13.5634985,4.348039,6.591569685784918e-42,1.709247039174821e-41
CNNM2,98.59151,4.3480234,0.0,0.0
FAM49B,247.22217,4.346662,0.0,0.0
KANK4,6.7222166,4.343191,1.7898048445471726e-11,3.7841295238403385e-11
CD22,19.46082,4.3431897,2.3597813100888507e-84,7.011908038531269e-84
KCTD16,8.167352,4.3400335,3.1523344366563913e-16,6.999656809870159e-16
MYO1E,235.6956,4.3381047,0.0,0.0
CYP2C18,10.448918,4.337161,1.482052580256306e-25,3.528867335507879e-25
LINC02577,13.987917,4.336642,1.8474405524405294e-44,4.835143092578998e-44
NAALADL2-AS2,7.0176406,4.3355446,2.2564629837194574e-12,4.823261086444848e-12
OSMR-AS1,65.379036,4.3354883,0.0,0.0
PALM2,37.18405,4.3349233,1.2355154014444075e-302,5.097774179775514e-302
TBC1D5,250.12347,4.3333445,0.0,0.0
LINC00159,6.7483335,4.3332853,1.495529297153249e-11,3.164670737723787e-11
LY6E-DT,15.632657,4.333134,4.3623016137395804e-55,1.1891328962773913e-54
FAM19A2,55.33139,4.3306704,0.0,0.0
RNFT1-DT,11.22157,4.329792,3.1954747484470673e-29,7.789530239527976e-29
PLEKHM3,101.9354,4.32628,0.0,0.0
HM13-AS1,14.584229,4.326091,3.5389579941382826e-48,9.408969979913881e-48
SGK2,50.89216,4.324333,0.0,0.0
FAT3,13.262822,4.3228693,3.803107666884906e-40,9.785289657847108e-40
PPP2R3A,175.71588,4.321597,0.0,0.0
SNTB1,110.245926,4.313634,0.0,0.0
SLC22A1,8.152774,4.3121433,3.556711158540992e-16,7.8916282599530765e-16
SAXO1,12.3252535,4.3112025,6.623464643394023e-35,1.6636124089429744e-34
MSR1,13.3073225,4.3089504,2.098678898762288e-40,5.405022490881769e-40
ACSM6,6.8144336,4.3089476,9.463583505682852e-12,2.0080449875893842e-11
FAM83B,104.04435,4.3069277,0.0,0.0
MAEL,6.730129,4.305896,1.6951276409981405e-11,3.585496686388875e-11
FAM69A,30.918135,4.3057394,6.815434960548853e-210,2.543085600012732e-209
BTBD16,13.915341,4.30339,5.11150585976225e-44,1.3355403294884026e-43
FCHSD2,165.9552,4.3020153,0.0,0.0
AC096564.1,22.956398,4.297182,1.2718592932022988e-116,4.07221131174931e-116
AC139720.1,15.478685,4.295561,4.8324632742594944e-54,1.312328862321895e-53
MYO18A,74.575645,4.2943974,0.0,0.0
GPR39,81.558754,4.293519,0.0,0.0
ITGB1-DT,14.25214,4.2894635,4.3475191282058615e-46,1.1457584993834813e-45
TAOK3,235.2186,4.2888637,0.0,0.0
AC026894.1,14.05571,4.2882032,7.10654327669438e-45,1.8637319978755332e-44
ENTPD1,76.65282,4.2857194,0.0,0.0
AF233439.1,17.370056,4.282486,1.3908816800318777e-67,3.951201155492193e-67
ATP11A,263.40646,4.2821994,0.0,0.0
CNNM1,7.2782593,4.28011,3.381544618999935e-13,7.297355495401058e-13
KCNQ5,9.278424,4.279941,1.7200320715385278e-20,3.959815005264889e-20
ARHGEF3,202.24744,4.277669,0.0,0.0
ABCC4,149.34003,4.275812,0.0,0.0
AC004448.2,8.097841,4.275697,5.594311061579701e-16,1.2385665440729387e-15
AC100821.2,7.1447124,4.2755933,9.018446292245718e-13,1.9365526396888893e-12
SNTG2,10.778367,4.275228,4.3554735117183284e-27,1.0474560860089766e-26
MLXIPL,64.02434,4.273124,0.0,0.0
ABCA12,44.537617,4.2696953,0.0,0.0
FBXL13,93.560486,4.2696896,0.0,0.0
AC012409.2,27.402136,4.2671814,2.586393828952604e-165,9.049313953669478e-165
CEMIP,62.934994,4.2661586,0.0,0.0
PTPRK,249.58011,4.2649918,0.0,0.0
NCOA3,250.82074,4.2646646,0.0,0.0
OLFM2,93.519424,4.264538,0.0,0.0
TRPV4,55.386402,4.2635436,0.0,0.0
SPOCK3,9.230534,4.2580695,2.692876593760081e-20,6.187895557834814e-20
AC027682.4,14.435119,4.2527432,3.111090726905807e-47,8.247644237860532e-47
EXOC4,240.5748,4.251101,0.0,0.0
FBXL17,190.81897,4.250332,0.0,0.0
AF117829.1,177.41751,4.2497864,0.0,0.0
SNHG22,31.717197,4.2488656,9.001324870973941e-221,3.403881719040344e-220
AC087521.2,6.700226,4.2481604,2.0809738160040463e-11,4.3959622853279554e-11
FAM129A,88.26139,4.2475257,0.0,0.0
RARB,68.30116,4.2446985,0.0,0.0
AL157911.1,10.24311,4.242238,1.270849597627623e-24,3.0085127960512835e-24
P2RY6,68.15908,4.240196,0.0,0.0
MX2,40.457893,4.23989,0.0,0.0
SIK3,222.46753,4.239559,0.0,0.0
AC090912.1,18.904642,4.2379346,1.0444402870246925e-79,3.065227755499818e-79
LINC00310,15.304534,4.2377896,7.131058169373564e-53,1.9278599994653605e-52
TMEM238L,8.58973,4.237696,8.717350480670151e-18,1.96371469749172e-17
GALNT17,55.14885,4.237022,0.0,0.0
AL139353.2,7.484685,4.2334723,7.171898294605107e-14,1.558626410359794e-13
AC104695.2,12.519111,4.230141,5.8689188683079e-36,1.481148399120864e-35
AC012636.1,9.059487,4.2252417,1.3106555074307397e-19,2.9935538041944264e-19
EIF2S3B,9.095432,4.223391,9.421127050328249e-20,2.153629677939257e-19
RBP4,51.034622,4.217616,0.0,0.0
MTCP1,23.384804,4.2160344,6.101850124076629e-121,1.9705559291774152e-120
NR2F2-AS1,110.0768,4.215418,0.0,0.0
LMO1,7.4478397,4.213955,9.488092395268266e-14,2.059263328180743e-13
PDE8A,188.70584,4.212532,0.0,0.0
PRMT8,11.659052,4.2099996,2.063263058755117e-31,5.096031960943342e-31
TBX1,9.1541395,4.209444,5.47926446339392e-20,1.255452200527797e-19
KCNIP2,9.415175,4.2073965,4.722909792963526e-21,1.0937771640358632e-20
FOLR3,9.026928,4.207286,1.7655794098797347e-19,4.031046851225341e-19
AL157392.5,36.93953,4.2023535,1.0726549247856826e-298,4.411629516562842e-298
LINC00473,19.712185,4.2022915,1.6948635826622434e-86,5.062646327737816e-86
CLEC16A,156.72926,4.2007546,0.0,0.0
AL355512.1,12.117795,4.1998096,8.501596627821577e-34,2.125399156955394e-33
ADGRL2,168.60017,4.1991053,0.0,0.0
ENOX1,22.04895,4.194795,9.776516825083849e-108,3.080129540645749e-107
EFCAB6,106.33804,4.1943803,0.0,0.0
CYS1,96.46314,4.193273,0.0,0.0
VAV2,162.45137,4.1885524,0.0,0.0
TYW1B,98.59397,4.184388,0.0,0.0
LINC01764,36.703773,4.1787543,6.35756222004255e-295,2.603867022993849e-294
SLC25A48,52.18328,4.1742496,0.0,0.0
FHIT,189.90997,4.1711874,0.0,0.0
APBB2,153.32242,4.1707873,0.0,0.0
LUZP2,11.190911,4.170408,4.5176431841196587e-29,1.1001649614634134e-28
ANKRD6,120.26692,4.169847,0.0,0.0
PCSK5,114.95692,4.168711,0.0,0.0
RAP1GAP2,121.92303,4.1668663,0.0,0.0
ADGRE2,24.225517,4.1650643,1.1980840419318845e-129,3.934981843871489e-129
AC107081.2,7.3813076,4.1646485,1.567424811278928e-13,3.3956462971951247e-13
FAF1,224.60883,4.162344,0.0,0.0
AC009163.1,10.652936,4.161192,1.6895144539233191e-26,4.048309138620222e-26
PTGER3,60.389572,4.1541257,0.0,0.0
CORO6,14.95151,4.153632,1.5225524043910824e-50,4.0836487285802603e-50
MAJIN,15.863034,4.1533704,1.14239275472678e-56,3.1337536504488445e-56
KIAA1257,60.77255,4.15154,0.0,0.0
ACACA,209.59917,4.1513567,0.0,0.0
TTC7B,86.68283,4.1487045,0.0,0.0
GNAL,50.863586,4.1470914,0.0,0.0
UNC5D,7.4401054,4.146754,1.0060486797898764e-13,2.1831729507785897e-13
TANGO6,80.0693,4.14429,0.0,0.0
AL355574.1,8.240696,4.1406665,1.7121209879414719e-16,3.8117410113021457e-16
KSR1,148.76334,4.1404285,0.0,0.0
AC240565.1,9.971354,4.1387577,2.0343764089570842e-23,4.7807683715185974e-23
AC009716.1,6.7186003,4.137438,1.834782950680245e-11,3.878114704286567e-11
PLCL1,69.18745,4.1371536,0.0,0.0
EGF,9.141148,4.132939,6.179301125578594e-20,1.4154108147559408e-19
AP002495.2,70.619354,4.132918,0.0,0.0
AC027117.2,28.202911,4.132649,5.3861462693092e-175,1.9156076036697665e-174
MTHFD1L,219.96642,4.132064,0.0,0.0
PIPOX,10.535215,4.131935,5.944687745291561e-26,1.4192467387699878e-25
SLC13A3,28.467783,4.12912,2.935948584654595e-178,1.0488575091319887e-177
ANKRD33B,97.295654,4.1256933,0.0,0.0
AC092329.3,8.783978,4.1255255,1.5779128323595944e-18,3.576311761422889e-18
AC025265.1,8.509436,4.1254106,1.7478188895091293e-17,3.927638064622524e-17
NOX4,38.484512,4.125319,0.0,0.0
GAREM1,178.6769,4.1234183,0.0,0.0
LINC00598,46.835052,4.1230006,0.0,0.0
RTN4RL1,7.076708,4.121302,1.4761926739453012e-12,3.1606706541186733e-12
AC009630.1,12.318542,4.1210365,7.198397303217733e-35,1.8077104546646795e-34
VAV3,152.76389,4.1205096,0.0,0.0
MYO3B,45.061985,4.1142473,0.0,0.0
SLC26A8,10.659643,4.11004,1.5719967170577663e-26,3.767637615024417e-26
AC092115.3,6.642297,4.108963,3.088327253908721e-11,6.507192565674245e-11
AC005225.2,8.379362,4.1088514,5.3215231531198314e-17,1.190038460519717e-16
MSC-AS1,19.646614,4.108624,6.17996843009016e-86,1.8430061375536498e-85
